Order ID,Order Date,Ship Date,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Month,Year,MonthName
ORD-102104,2016-06-21 07:34:48,2016-07-03 07:34:48,Customer 1488,Consumer,United States,Dallas,GA,West,PROD-7223,Technology,Computers,Computers Model 44,514.94,4,0.0,109.36,0.212374257195013,6,2016,Jun
ORD-102105,2015-02-24 17:31:13,2015-03-09 17:31:13,Customer 1083,Corporate,United States,Atlanta,TX,West,PROD-9767,Office Supplies,Binders,Binders Model 388,454.18,4,0.1,77.6,0.17085736932493722,2,2015,Feb
ORD-102106,2016-07-02 13:21:15,2016-07-04 13:21:15,Customer 1013,Consumer,United States,Atlanta,TX,South,PROD-7001,Office Supplies,Labels,Labels Model 208,322.99,3,0.1,75.04,0.23232917427784144,7,2016,Jul
ORD-102107,2014-07-27 09:49:29,2014-07-30 09:49:29,Customer 177,Corporate,United States,Dallas,MA,Central,PROD-7421,Technology,Machines,Machines Model 383,654.6,3,0.1,136.46,0.20846318362358693,7,2014,Jul
ORD-102108,2017-11-06 02:44:24,2017-11-12 02:44:24,Customer 63,Corporate,United States,Boston,CA,East,PROD-3525,Technology,Copiers,Copiers Model 410,909.34,3,0.0,134.51,0.14792046979127718,11,2017,Nov
ORD-102109,2016-04-02 18:32:46,2016-04-10 18:32:46,Customer 958,Consumer,United States,San Francisco,IL,South,PROD-4378,Office Supplies,Paper,Paper Model 214,1577.44,7,0.1,-316.82,-0.20084440612638196,4,2016,Apr
ORD-102110,2017-06-13 15:11:20,2017-06-21 15:11:20,Customer 1003,Home Office,United States,New York,GA,West,PROD-9278,Furniture,Chairs,Chairs Model 26,336.44,5,0.0,28.13,0.08361074783022232,6,2017,Jun
ORD-102111,2016-09-01 16:29:56,2016-09-12 16:29:56,Customer 561,Consumer,United States,Dallas,WA,East,PROD-8524,Technology,Phones,Phones Model 353,268.55,9,0.0,34.21,0.12738782349655559,9,2016,Sep
ORD-102112,2016-03-29 08:42:50,2016-04-07 08:42:50,Customer 1331,Consumer,United States,Boston,MA,East,PROD-2277,Technology,Phones,Phones Model 111,584.26,2,0.0,191.84,0.3283469688152535,3,2016,Mar
ORD-102113,2017-05-02 05:50:50,2017-05-09 05:50:50,Customer 1270,Consumer,United States,Los Angeles,WA,West,PROD-7070,Furniture,Furnishings,Furnishings Model 341,362.58,4,0.0,57.2,0.15775828782613494,5,2017,May
ORD-102114,2014-01-08 00:10:09,2014-01-21 00:10:09,Customer 1313,Consumer,United States,Atlanta,NY,Central,PROD-9578,Office Supplies,Paper,Paper Model 393,173.64,2,0.0,20.23,0.11650541349919374,1,2014,Jan
ORD-102115,2014-04-20 12:32:23,2014-04-22 12:32:23,Customer 955,Consumer,United States,Seattle,MA,West,PROD-1013,Office Supplies,Appliances,Appliances Model 230,858.41,8,0.0,83.83,0.0976572966298156,4,2014,Apr
ORD-102116,2014-05-12 16:29:47,2014-05-20 16:29:47,Customer 1356,Consumer,United States,Atlanta,GA,West,PROD-4475,Office Supplies,Storage,Storage Model 4,463.23,4,0.05,-68.83,-0.14858709496362496,5,2014,May
ORD-102117,2017-12-09 12:59:58,2017-12-16 12:59:58,Customer 850,Consumer,United States,San Francisco,WA,West,PROD-8930,Technology,Copiers,Copiers Model 67,232.75,1,0.0,8.19,0.035187969924812025,12,2017,Dec
ORD-102118,2014-09-10 15:13:41,2014-09-18 15:13:41,Customer 1279,Consumer,United States,Boston,IL,South,PROD-8540,Office Supplies,Storage,Storage Model 17,205.51,3,0.0,-25.92,-0.12612524937959224,9,2014,Sep
ORD-102119,2015-04-30 20:42:47,2015-05-12 20:42:47,Customer 604,Consumer,United States,Los Angeles,WA,Central,PROD-7587,Technology,Copiers,Copiers Model 227,1522.94,7,0.0,-260.45,-0.17101789958895294,4,2015,Apr
ORD-102120,2015-02-13 08:02:02,2015-02-16 08:02:02,Customer 606,Corporate,United States,San Francisco,CA,Central,PROD-7377,Office Supplies,Storage,Storage Model 162,162.99,3,0.0,-3.06,-0.018774157923799006,2,2015,Feb
ORD-102121,2014-08-21 03:39:48,2014-08-28 03:39:48,Customer 830,Consumer,United States,New York,TX,East,PROD-8543,Office Supplies,Storage,Storage Model 185,142.7,5,0.0,22.12,0.155010511562719,8,2014,Aug
ORD-102122,2016-05-21 14:22:39,2016-05-31 14:22:39,Customer 1487,Corporate,United States,Houston,TX,West,PROD-3959,Office Supplies,Storage,Storage Model 238,217.35,2,0.15,52.65,0.2422360248447205,5,2016,May
ORD-102123,2017-09-10 10:15:53,2017-09-23 10:15:53,Customer 1223,Consumer,United States,Seattle,MA,East,PROD-9779,Technology,Accessories,Accessories Model 5,636.39,8,0.0,156.36,0.2456983924951681,9,2017,Sep
ORD-102124,2014-03-09 05:37:21,2014-03-18 05:37:21,Customer 1295,Consumer,United States,New York,WA,East,PROD-9985,Technology,Accessories,Accessories Model 333,291.58,4,0.2,-21.06,-0.07222717607517662,3,2014,Mar
ORD-102125,2016-07-10 22:29:25,2016-07-13 22:29:25,Customer 746,Consumer,United States,Atlanta,WA,West,PROD-6663,Office Supplies,Appliances,Appliances Model 407,532.86,1,0.0,-93.09,-0.1746987951807229,7,2016,Jul
ORD-102126,2017-05-08 23:09:24,2017-05-22 23:09:24,Customer 558,Consumer,United States,Chicago,WA,Central,PROD-8667,Furniture,Bookcases,Bookcases Model 485,84.11,4,0.0,1.81,0.021519438830103436,5,2017,May
ORD-102127,2014-03-13 05:52:59,2014-03-23 05:52:59,Customer 64,Consumer,United States,Chicago,WA,West,PROD-5234,Technology,Computers,Computers Model 336,356.75,8,0.05,-12.09,-0.03388927820602663,3,2014,Mar
ORD-102128,2016-02-21 09:19:43,2016-02-27 09:19:43,Customer 1254,Consumer,United States,Los Angeles,CA,West,PROD-2289,Office Supplies,Paper,Paper Model 333,175.63,9,0.05,-1.76,-0.01002106701588567,2,2016,Feb
ORD-102129,2017-09-04 14:42:20,2017-09-06 14:42:20,Customer 942,Home Office,United States,Dallas,IL,Central,PROD-6679,Technology,Machines,Machines Model 81,243.18,1,0.0,26.14,0.10749239246648573,9,2017,Sep
ORD-102130,2016-08-26 08:28:11,2016-08-28 08:28:11,Customer 249,Home Office,United States,Atlanta,CA,Central,PROD-2023,Furniture,Bookcases,Bookcases Model 8,316.17,6,0.0,-57.95,-0.1832874719296581,8,2016,Aug
ORD-102131,2015-11-09 14:14:28,2015-11-14 14:14:28,Customer 1270,Consumer,United States,Chicago,GA,East,PROD-2779,Office Supplies,Labels,Labels Model 165,882.87,4,0.1,-1.52,-0.0017216577752103934,11,2015,Nov
ORD-102132,2017-02-03 16:22:36,2017-02-08 16:22:36,Customer 940,Corporate,United States,Boston,GA,East,PROD-8999,Furniture,Tables,Tables Model 187,178.52,8,0.15,11.65,0.06525879453282545,2,2017,Feb
ORD-102133,2015-01-06 16:26:56,2015-01-19 16:26:56,Customer 157,Consumer,United States,Houston,CA,East,PROD-4983,Technology,Phones,Phones Model 282,135.38,1,0.2,-4.99,-0.036859211109469645,1,2015,Jan
ORD-102134,2017-08-05 04:16:39,2017-08-12 04:16:39,Customer 735,Consumer,United States,Los Angeles,CA,Central,PROD-8385,Technology,Copiers,Copiers Model 427,79.94,5,0.05,10.85,0.13572679509632224,8,2017,Aug
ORD-102135,2015-01-29 00:32:44,2015-02-10 00:32:44,Customer 985,Corporate,United States,Seattle,TX,Central,PROD-3736,Office Supplies,Paper,Paper Model 335,143.8,1,0.05,-16.54,-0.11502086230876216,1,2015,Jan
ORD-102136,2015-08-12 09:35:27,2015-08-14 09:35:27,Customer 1112,Consumer,United States,New York,GA,East,PROD-5632,Furniture,Tables,Tables Model 492,146.22,4,0.1,-21.87,-0.1495691423881822,8,2015,Aug
ORD-102137,2016-03-10 07:01:17,2016-03-21 07:01:17,Customer 1337,Consumer,United States,New York,CA,South,PROD-9783,Furniture,Furnishings,Furnishings Model 175,584.97,2,0.1,-22.94,-0.0392156862745098,3,2016,Mar
ORD-102138,2014-01-14 02:37:38,2014-01-28 02:37:38,Customer 1090,Consumer,United States,Chicago,WA,South,PROD-2492,Office Supplies,Storage,Storage Model 436,259.25,9,0.2,-47.34,-0.18260366441658632,1,2014,Jan
ORD-102139,2015-08-29 12:27:37,2015-09-11 12:27:37,Customer 662,Consumer,United States,Los Angeles,CA,East,PROD-9820,Office Supplies,Storage,Storage Model 184,647.33,2,0.1,-50.35,-0.07778103903727619,8,2015,Aug
ORD-102140,2015-03-15 09:24:18,2015-03-22 09:24:18,Customer 1044,Consumer,United States,Chicago,WA,Central,PROD-5482,Technology,Phones,Phones Model 71,101.34,4,0.05,-17.92,-0.17683047167949478,3,2015,Mar
ORD-102141,2014-07-21 18:49:27,2014-07-26 18:49:27,Customer 33,Consumer,United States,New York,MA,East,PROD-3240,Office Supplies,Appliances,Appliances Model 171,623.5,3,0.0,13.15,0.021090617481956696,7,2014,Jul
ORD-102142,2014-10-19 09:38:47,2014-11-02 09:38:47,Customer 558,Consumer,United States,San Francisco,GA,East,PROD-2093,Office Supplies,Labels,Labels Model 174,65.03,1,0.0,12.44,0.1912963247731816,10,2014,Oct
ORD-102143,2016-12-18 00:01:37,2016-12-24 00:01:37,Customer 73,Consumer,United States,Atlanta,IL,West,PROD-4772,Furniture,Furnishings,Furnishings Model 433,752.56,1,0.1,-36.91,-0.049045923248644624,12,2016,Dec
ORD-102144,2015-09-15 19:33:59,2015-09-23 19:33:59,Customer 825,Corporate,United States,Los Angeles,TX,East,PROD-1600,Office Supplies,Binders,Binders Model 131,455.65,2,0.0,-90.2,-0.19795895972786132,9,2015,Sep
ORD-102145,2014-06-10 15:52:58,2014-06-20 15:52:58,Customer 1367,Consumer,United States,Boston,IL,South,PROD-9510,Office Supplies,Appliances,Appliances Model 286,268.07,8,0.0,28.52,0.10639012198306412,6,2014,Jun
ORD-102146,2016-10-28 03:13:16,2016-11-10 03:13:16,Customer 1157,Corporate,United States,Chicago,MA,Central,PROD-8516,Technology,Phones,Phones Model 388,249.29,2,0.0,45.01,0.18055276986642063,10,2016,Oct
ORD-102147,2016-04-26 11:30:52,2016-05-10 11:30:52,Customer 1079,Corporate,United States,Chicago,IL,Central,PROD-2527,Office Supplies,Labels,Labels Model 71,871.83,1,0.15,5.77,0.0066182627347074535,4,2016,Apr
ORD-102148,2016-01-24 14:28:48,2016-02-05 14:28:48,Customer 61,Corporate,United States,Dallas,TX,West,PROD-1443,Office Supplies,Binders,Binders Model 290,313.4,6,0.1,-16.49,-0.05261646458200383,1,2016,Jan
ORD-102149,2014-06-30 10:44:21,2014-07-04 10:44:21,Customer 272,Corporate,United States,Houston,WA,East,PROD-6674,Office Supplies,Storage,Storage Model 76,70.88,1,0.0,4.95,0.06983634311512416,6,2014,Jun
ORD-102150,2016-11-22 20:32:23,2016-12-05 20:32:23,Customer 246,Consumer,United States,Seattle,MA,West,PROD-1279,Technology,Phones,Phones Model 259,236.67,9,0.0,-34.16,-0.14433599526767227,11,2016,Nov
ORD-102151,2016-03-15 02:44:34,2016-03-22 02:44:34,Customer 1200,Consumer,United States,Chicago,MA,West,PROD-1953,Furniture,Tables,Tables Model 329,613.85,6,0.05,92.13,0.15008552577991366,3,2016,Mar
ORD-102152,2017-04-28 11:13:19,2017-05-04 11:13:19,Customer 628,Consumer,United States,Boston,WA,East,PROD-4446,Office Supplies,Appliances,Appliances Model 296,1127.51,6,0.0,229.24,0.2033152699310871,4,2017,Apr
ORD-102153,2014-04-20 10:53:27,2014-04-30 10:53:27,Customer 1341,Home Office,United States,Seattle,WA,East,PROD-7982,Technology,Machines,Machines Model 393,232.32,1,0.0,43.57,0.18754304407713498,4,2014,Apr
ORD-102154,2017-08-12 02:07:23,2017-08-14 02:07:23,Customer 705,Consumer,United States,Houston,TX,East,PROD-5454,Technology,Computers,Computers Model 444,50.3,7,0.15,-8.47,-0.16838966202783304,8,2017,Aug
ORD-102155,2014-12-06 14:34:08,2014-12-14 14:34:08,Customer 662,Consumer,United States,Dallas,GA,East,PROD-4489,Office Supplies,Binders,Binders Model 318,413.33,3,0.05,106.41,0.2574456245614884,12,2014,Dec
ORD-102156,2014-02-24 05:12:26,2014-03-06 05:12:26,Customer 1155,Consumer,United States,Chicago,CA,West,PROD-5444,Office Supplies,Labels,Labels Model 27,1632.0,1,0.05,520.99,0.31923406862745096,2,2014,Feb
ORD-102157,2017-03-16 09:19:54,2017-03-25 09:19:54,Customer 1126,Home Office,United States,Seattle,GA,West,PROD-6678,Technology,Phones,Phones Model 368,305.44,9,0.1,-16.18,-0.05297276060764798,3,2017,Mar
ORD-102158,2014-07-26 07:15:59,2014-07-31 07:15:59,Customer 310,Consumer,United States,Seattle,NY,South,PROD-6484,Office Supplies,Labels,Labels Model 405,259.02,8,0.0,-14.38,-0.055516948498185476,7,2014,Jul
ORD-102159,2016-11-03 02:30:00,2016-11-13 02:30:00,Customer 1316,Consumer,United States,Seattle,CA,West,PROD-7979,Office Supplies,Binders,Binders Model 319,278.02,4,0.0,52.06,0.18725271563196894,11,2016,Nov
ORD-102160,2016-12-05 05:05:16,2016-12-09 05:05:16,Customer 495,Consumer,United States,New York,GA,West,PROD-2565,Furniture,Tables,Tables Model 281,75.01,3,0.0,14.22,0.1895747233702173,12,2016,Dec
ORD-102161,2017-05-03 13:32:26,2017-05-09 13:32:26,Customer 1385,Home Office,United States,Houston,CA,Central,PROD-9546,Furniture,Bookcases,Bookcases Model 106,994.57,2,0.15,72.79,0.07318740762339504,5,2017,May
ORD-102162,2016-09-18 05:22:52,2016-09-26 05:22:52,Customer 338,Consumer,United States,Boston,IL,South,PROD-9756,Technology,Accessories,Accessories Model 382,500.56,2,0.0,154.09,0.3078352245485057,9,2016,Sep
ORD-102163,2015-05-11 16:24:56,2015-05-22 16:24:56,Customer 579,Consumer,United States,Dallas,NY,Central,PROD-3590,Office Supplies,Binders,Binders Model 450,75.97,3,0.1,-14.08,-0.1853363169672239,5,2015,May
ORD-102164,2017-03-31 02:38:44,2017-04-03 02:38:44,Customer 10,Corporate,United States,Houston,WA,West,PROD-7221,Office Supplies,Paper,Paper Model 23,857.48,1,0.0,53.64,0.06255539487801465,3,2017,Mar
ORD-102165,2017-04-02 14:48:09,2017-04-12 14:48:09,Customer 49,Consumer,United States,San Francisco,CA,West,PROD-5077,Technology,Phones,Phones Model 1,780.39,7,0.1,-145.97,-0.1870475018900806,4,2017,Apr
ORD-102166,2015-08-24 16:52:51,2015-09-04 16:52:51,Customer 623,Home Office,United States,New York,GA,South,PROD-1048,Office Supplies,Binders,Binders Model 168,161.08,2,0.1,-32.55,-0.2020735038490191,8,2015,Aug
ORD-102167,2017-05-20 20:46:54,2017-05-31 20:46:54,Customer 1345,Consumer,United States,Dallas,TX,Central,PROD-4741,Furniture,Chairs,Chairs Model 21,266.33,6,0.0,-45.4,-0.17046521233056736,5,2017,May
ORD-102168,2015-07-26 04:59:06,2015-07-27 04:59:06,Customer 731,Consumer,United States,San Francisco,CA,East,PROD-8457,Office Supplies,Binders,Binders Model 121,192.35,6,0.0,13.56,0.07049649077203016,7,2015,Jul
ORD-102169,2014-05-16 01:04:37,2014-05-20 01:04:37,Customer 795,Home Office,United States,Seattle,WA,West,PROD-1228,Office Supplies,Paper,Paper Model 496,68.99,4,0.0,8.55,0.12393100449340486,5,2014,May
ORD-102170,2014-03-27 13:52:59,2014-03-31 13:52:59,Customer 971,Home Office,United States,Houston,GA,West,PROD-1351,Office Supplies,Labels,Labels Model 225,327.19,4,0.0,-64.81,-0.1980806259360005,3,2014,Mar
ORD-102171,2014-04-28 01:44:38,2014-04-29 01:44:38,Customer 133,Consumer,United States,Boston,CA,West,PROD-9425,Furniture,Chairs,Chairs Model 266,123.74,1,0.15,10.8,0.08727978018425732,4,2014,Apr
ORD-102172,2014-11-26 22:24:04,2014-12-05 22:24:04,Customer 83,Consumer,United States,Dallas,MA,East,PROD-9690,Office Supplies,Paper,Paper Model 365,680.64,6,0.0,47.19,0.06933180535966149,11,2014,Nov
ORD-102173,2014-10-19 20:04:58,2014-10-22 20:04:58,Customer 57,Corporate,United States,Atlanta,IL,West,PROD-5194,Office Supplies,Paper,Paper Model 109,845.1,8,0.0,-65.0,-0.07691397467755295,10,2014,Oct
ORD-102174,2017-03-29 20:44:28,2017-04-03 20:44:28,Customer 376,Consumer,United States,San Francisco,IL,South,PROD-3392,Office Supplies,Appliances,Appliances Model 253,79.42,4,0.1,-20.22,-0.25459581969277256,3,2017,Mar
ORD-102175,2017-10-28 12:53:13,2017-11-03 12:53:13,Customer 349,Home Office,United States,New York,CA,West,PROD-7261,Office Supplies,Appliances,Appliances Model 88,168.11,1,0.15,-26.69,-0.15876509428350485,10,2017,Oct
ORD-102176,2017-10-22 09:31:36,2017-10-30 09:31:36,Customer 271,Home Office,United States,New York,IL,Central,PROD-2432,Office Supplies,Binders,Binders Model 481,111.57,4,0.05,12.02,0.10773505422604643,10,2017,Oct
ORD-102177,2017-12-24 21:21:54,2017-12-30 21:21:54,Customer 111,Consumer,United States,New York,TX,West,PROD-2665,Office Supplies,Storage,Storage Model 329,748.67,2,0.1,116.56,0.15568942257603485,12,2017,Dec
ORD-102178,2014-07-22 09:27:58,2014-07-25 09:27:58,Customer 869,Home Office,United States,Los Angeles,NY,East,PROD-9608,Office Supplies,Paper,Paper Model 83,507.35,4,0.0,79.09,0.15588843993298512,7,2014,Jul
ORD-102179,2015-10-24 23:30:30,2015-10-30 23:30:30,Customer 887,Consumer,United States,Los Angeles,CA,West,PROD-3052,Technology,Phones,Phones Model 303,480.14,8,0.0,-55.58,-0.1157579039446828,10,2015,Oct
ORD-102180,2014-09-13 18:25:45,2014-09-14 18:25:45,Customer 76,Corporate,United States,Dallas,TX,Central,PROD-8703,Technology,Machines,Machines Model 121,508.42,3,0.0,153.12,0.3011683254002596,9,2014,Sep
ORD-102181,2014-07-12 08:55:37,2014-07-16 08:55:37,Customer 1182,Consumer,United States,Atlanta,MA,East,PROD-8918,Office Supplies,Appliances,Appliances Model 227,224.62,5,0.0,5.85,0.026043985397560324,7,2014,Jul
ORD-102182,2015-01-06 04:31:27,2015-01-12 04:31:27,Customer 329,Home Office,United States,Boston,TX,West,PROD-2586,Technology,Machines,Machines Model 390,205.13,2,0.0,45.62,0.22239555403890215,1,2015,Jan
ORD-102183,2017-01-29 09:20:42,2017-02-05 09:20:42,Customer 122,Corporate,United States,Seattle,TX,Central,PROD-9007,Technology,Phones,Phones Model 307,264.55,9,0.0,-28.69,-0.10844830844830845,1,2017,Jan
ORD-102184,2015-05-06 21:31:32,2015-05-17 21:31:32,Customer 41,Corporate,United States,Los Angeles,MA,East,PROD-7480,Office Supplies,Appliances,Appliances Model 95,282.26,3,0.0,16.6,0.05881102529582655,5,2015,May
ORD-102185,2017-05-15 17:45:01,2017-05-28 17:45:01,Customer 1191,Home Office,United States,San Francisco,WA,South,PROD-5106,Office Supplies,Storage,Storage Model 490,244.26,1,0.0,21.21,0.08683370179317122,5,2017,May
ORD-102186,2014-05-02 20:31:34,2014-05-13 20:31:34,Customer 922,Consumer,United States,Houston,CA,South,PROD-7152,Technology,Computers,Computers Model 375,110.49,7,0.0,24.72,0.22373065435786044,5,2014,May
ORD-102187,2014-08-13 04:31:26,2014-08-23 04:31:26,Customer 642,Consumer,United States,Atlanta,CA,South,PROD-3823,Office Supplies,Storage,Storage Model 281,274.5,5,0.15,31.43,0.11449908925318761,8,2014,Aug
ORD-102188,2014-02-25 16:20:33,2014-02-28 16:20:33,Customer 1047,Home Office,United States,Boston,CA,West,PROD-8079,Office Supplies,Paper,Paper Model 451,408.81,9,0.15,0.52,0.0012719845404955848,2,2014,Feb
ORD-102189,2014-09-29 18:24:35,2014-10-08 18:24:35,Customer 279,Corporate,United States,San Francisco,NY,West,PROD-1055,Technology,Machines,Machines Model 196,232.63,3,0.0,-10.38,-0.0446202123543825,9,2014,Sep
ORD-102190,2017-05-24 08:42:41,2017-06-05 08:42:41,Customer 763,Home Office,United States,Atlanta,TX,South,PROD-2009,Office Supplies,Storage,Storage Model 23,55.62,1,0.0,18.64,0.335131247752607,5,2017,May
ORD-102191,2016-09-03 00:29:01,2016-09-15 00:29:01,Customer 469,Home Office,United States,San Francisco,CA,East,PROD-4316,Office Supplies,Binders,Binders Model 260,159.97,7,0.1,-11.96,-0.07476401825342252,9,2016,Sep
ORD-102192,2014-11-26 20:49:16,2014-12-03 20:49:16,Customer 1424,Consumer,United States,Boston,IL,West,PROD-5326,Office Supplies,Paper,Paper Model 210,126.0,8,0.0,-16.23,-0.12880952380952382,11,2014,Nov
ORD-102193,2015-01-07 05:21:32,2015-01-21 05:21:32,Customer 9,Consumer,United States,New York,WA,Central,PROD-2193,Office Supplies,Paper,Paper Model 387,448.88,2,0.15,-23.11,-0.051483692746391016,1,2015,Jan
ORD-102194,2015-03-08 21:35:07,2015-03-09 21:35:07,Customer 13,Consumer,United States,Seattle,MA,West,PROD-8969,Furniture,Tables,Tables Model 474,89.75,2,0.0,-1.81,-0.020167130919220056,3,2015,Mar
ORD-102195,2014-11-14 10:38:30,2014-11-16 10:38:30,Customer 924,Corporate,United States,Seattle,MA,Central,PROD-3410,Technology,Copiers,Copiers Model 479,572.16,9,0.0,-74.2,-0.12968400447427295,11,2014,Nov
ORD-102196,2014-10-08 00:16:01,2014-10-09 00:16:01,Customer 923,Consumer,United States,Chicago,NY,Central,PROD-9666,Office Supplies,Storage,Storage Model 195,194.04,4,0.1,31.77,0.1637291280148423,10,2014,Oct
ORD-102197,2014-10-15 17:31:11,2014-10-26 17:31:11,Customer 1076,Corporate,United States,Los Angeles,GA,Central,PROD-6131,Furniture,Bookcases,Bookcases Model 495,375.77,1,0.0,52.81,0.14053809511137133,10,2014,Oct
ORD-102198,2016-12-09 15:41:00,2016-12-18 15:41:00,Customer 1233,Consumer,United States,Dallas,MA,West,PROD-5048,Furniture,Tables,Tables Model 272,724.15,9,0.0,-18.73,-0.02586480701512118,12,2016,Dec
ORD-102199,2017-02-26 03:08:29,2017-03-07 03:08:29,Customer 1426,Consumer,United States,Houston,WA,East,PROD-9462,Office Supplies,Binders,Binders Model 26,75.11,9,0.1,21.0,0.27958993476234856,2,2017,Feb
ORD-102200,2015-11-24 15:24:10,2015-12-01 15:24:10,Customer 1215,Consumer,United States,Chicago,GA,East,PROD-7017,Technology,Computers,Computers Model 145,207.76,6,0.2,23.29,0.11210050057758952,11,2015,Nov
ORD-102201,2015-09-11 04:56:16,2015-09-21 04:56:16,Customer 1075,Consumer,United States,Chicago,TX,East,PROD-8005,Furniture,Bookcases,Bookcases Model 480,209.35,6,0.05,36.6,0.17482684499641749,9,2015,Sep
ORD-102202,2017-11-22 10:20:24,2017-11-25 10:20:24,Customer 1417,Corporate,United States,Chicago,MA,West,PROD-5585,Furniture,Chairs,Chairs Model 68,195.48,9,0.1,15.81,0.08087783916513198,11,2017,Nov
ORD-102203,2014-12-05 16:51:28,2014-12-18 16:51:28,Customer 653,Consumer,United States,Boston,GA,East,PROD-4883,Office Supplies,Paper,Paper Model 96,400.27,2,0.15,33.87,0.0846178829290229,12,2014,Dec
ORD-102204,2017-01-03 06:59:51,2017-01-08 06:59:51,Customer 621,Consumer,United States,Seattle,GA,East,PROD-1768,Office Supplies,Appliances,Appliances Model 19,155.99,9,0.0,-29.48,-0.1889864734918905,1,2017,Jan
ORD-102205,2015-05-03 08:07:58,2015-05-07 08:07:58,Customer 1324,Consumer,United States,Boston,MA,East,PROD-6074,Office Supplies,Binders,Binders Model 420,193.93,4,0.0,43.44,0.22399834992007422,5,2015,May
ORD-102206,2014-03-26 06:38:25,2014-04-02 06:38:25,Customer 196,Corporate,United States,Atlanta,IL,Central,PROD-5333,Office Supplies,Storage,Storage Model 462,981.36,4,0.0,295.3,0.3009089426917747,3,2014,Mar
ORD-102207,2015-03-24 16:13:47,2015-04-07 16:13:47,Customer 417,Corporate,United States,Seattle,TX,East,PROD-8548,Office Supplies,Storage,Storage Model 409,453.35,9,0.0,-60.18,-0.1327451196647182,3,2015,Mar
ORD-102208,2015-03-27 23:48:15,2015-04-05 23:48:15,Customer 664,Consumer,United States,New York,CA,West,PROD-3659,Office Supplies,Storage,Storage Model 122,210.29,7,0.05,47.46,0.22568833515621287,3,2015,Mar
ORD-102209,2015-03-11 05:42:47,2015-03-23 05:42:47,Customer 1444,Corporate,United States,San Francisco,WA,Central,PROD-4228,Technology,Computers,Computers Model 201,288.81,5,0.0,27.11,0.09386794086077352,3,2015,Mar
ORD-102210,2014-11-04 04:19:56,2014-11-06 04:19:56,Customer 1380,Consumer,United States,New York,MA,Central,PROD-1982,Furniture,Bookcases,Bookcases Model 463,121.19,8,0.0,-5.22,-0.04307286079709547,11,2014,Nov
ORD-102211,2014-06-21 10:29:03,2014-07-04 10:29:03,Customer 148,Consumer,United States,Dallas,IL,West,PROD-5758,Office Supplies,Storage,Storage Model 410,184.06,1,0.0,56.41,0.30647614908182114,6,2014,Jun
ORD-102212,2015-10-20 16:45:57,2015-10-28 16:45:57,Customer 1001,Corporate,United States,New York,WA,East,PROD-1989,Technology,Phones,Phones Model 81,208.17,7,0.0,-39.65,-0.19046932795311525,10,2015,Oct
ORD-102213,2014-04-15 00:58:58,2014-04-24 00:58:58,Customer 1389,Consumer,United States,Seattle,GA,West,PROD-2635,Technology,Phones,Phones Model 105,388.42,4,0.0,-19.14,-0.04927655630503064,4,2014,Apr
ORD-102214,2015-07-03 04:48:29,2015-07-13 04:48:29,Customer 364,Corporate,United States,New York,NY,West,PROD-6218,Furniture,Furnishings,Furnishings Model 178,249.16,2,0.0,71.62,0.2874458179483063,7,2015,Jul
ORD-102215,2016-07-05 01:07:18,2016-07-19 01:07:18,Customer 402,Consumer,United States,Los Angeles,IL,South,PROD-6251,Technology,Phones,Phones Model 199,481.11,2,0.1,26.06,0.054166406850824134,7,2016,Jul
ORD-102216,2015-05-13 22:14:33,2015-05-23 22:14:33,Customer 606,Home Office,United States,New York,GA,South,PROD-1719,Technology,Phones,Phones Model 57,202.04,9,0.1,21.15,0.10468224114036824,5,2015,May
ORD-102217,2017-07-16 00:12:24,2017-07-25 00:12:24,Customer 229,Consumer,United States,Houston,NY,East,PROD-3789,Office Supplies,Appliances,Appliances Model 142,443.27,6,0.1,89.14,0.20109639722967942,7,2017,Jul
ORD-102218,2017-06-21 05:08:47,2017-07-05 05:08:47,Customer 537,Consumer,United States,Dallas,MA,Central,PROD-9681,Office Supplies,Labels,Labels Model 321,76.28,4,0.1,-14.05,-0.18418982695332983,6,2017,Jun
ORD-102219,2017-10-05 01:44:01,2017-10-15 01:44:01,Customer 268,Home Office,United States,San Francisco,IL,South,PROD-8523,Office Supplies,Labels,Labels Model 136,288.04,2,0.15,-31.02,-0.1076933759200111,10,2017,Oct
ORD-102220,2016-05-02 14:11:39,2016-05-16 14:11:39,Customer 1429,Consumer,United States,Boston,CA,South,PROD-4591,Furniture,Furnishings,Furnishings Model 14,278.81,7,0.0,97.37,0.34923424554356014,5,2016,May
ORD-102221,2015-01-14 21:16:43,2015-01-21 21:16:43,Customer 1035,Consumer,United States,Houston,GA,East,PROD-4048,Office Supplies,Binders,Binders Model 349,218.99,9,0.15,-22.7,-0.10365770126489793,1,2015,Jan
ORD-102222,2017-03-01 15:07:58,2017-03-10 15:07:58,Customer 1344,Consumer,United States,Houston,WA,East,PROD-2014,Office Supplies,Binders,Binders Model 87,448.0,2,0.0,43.26,0.0965625,3,2017,Mar
ORD-102223,2017-07-05 10:28:45,2017-07-14 10:28:45,Customer 126,Consumer,United States,Houston,WA,East,PROD-5896,Technology,Phones,Phones Model 398,192.33,4,0.0,-6.87,-0.035719856496646385,7,2017,Jul
